,_totalUpserts,accountName,application,applicationId,eventCompletionTimestamp,eventTimestamp,pickupTimestamp,responseTime,segments.entryPoint,segments.node,segments.nodeId,segments.requestExperience,segments.tier,segments.tierId,segments.userData,segments.userData.age,anomalous,segments.userData.ccavg,segments.userData.cd.account,segments.userData.creditcard,segments.userData.education,segments.userData.experience,segments.userData.family,segments.userData.income,segments.userData.mortgage,segments.userData.online,segments.userData.personal.loan,segments.userData.responsetime,segments.userData.securities.account,segments.userData.zip.code,transactionId,transactionName 
3511,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:10:46.810Z,2020-04-07T17:10:15.024Z,2020-04-07T17:10:46.987Z,21,True,process-0,89292826,NORMAL,CronApi,379898,,64,0,2.8,0,0,1,38,2,79,179,0,0,15,0,94024,1153507,modified_apply_for_mortgage
3512,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:10:38.606Z,2020-04-07T17:10:10.020Z,2020-04-07T17:10:38.778Z,18,True,process-0,89292826,NORMAL,CronApi,379898,,24,0,0.2,0,0,1,-1,4,75,0,1,0,18,0,93014,1153507,modified_apply_for_mortgage
3513,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:10:40.730Z,2020-04-07T17:10:05.021Z,2020-04-07T17:10:41.254Z,21,True,process-0,89292826,NORMAL,CronApi,379898,,56,0,0.9,0,0,1,31,4,39,0,0,0,20,0,93023,1153507,modified_apply_for_mortgage
3514,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:10:38.611Z,2020-04-07T17:10:00.022Z,2020-04-07T17:10:39.359Z,21,True,process-0,89292826,NORMAL,CronApi,379898,,36,0,2.8,0,0,1,11,1,72,224,0,0,20,0,91007,1153507,modified_apply_for_mortgage
3515,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:10:16.836Z,2020-04-07T17:09:55.031Z,2020-04-07T17:10:16.992Z,29,True,process-0,89292826,NORMAL,CronApi,379898,,48,0,1.4,0,0,2,24,4,75,0,1,0,29,0,92518,1153507,modified_apply_for_mortgage
3516,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:10:16.880Z,2020-04-07T17:09:50.018Z,2020-04-07T17:10:16.995Z,17,True,process-0,89292826,NORMAL,CronApi,379898,,61,0,1.2,0,1,2,37,4,54,129,1,0,18,0,90024,1153507,modified_apply_for_mortgage
3517,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:10:10.667Z,2020-04-07T17:09:45.024Z,2020-04-07T17:10:10.832Z,22,True,process-0,89292826,NORMAL,CronApi,379898,,34,0,2.5,0,0,3,9,1,48,105,1,0,21,0,95616,1153507,modified_apply_for_mortgage
3518,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:10:08.611Z,2020-04-07T17:09:40.020Z,2020-04-07T17:10:09.215Z,18,True,process-0,89292826,NORMAL,CronApi,379898,,28,0,1.8,0,0,2,4,1,34,0,1,0,18,0,92677,1153507,modified_apply_for_mortgage
3519,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:10:08.589Z,2020-04-07T17:09:35.585Z,2020-04-07T17:10:08.941Z,583,True,process-0,89292826,SLOW,CronApi,379898,,54,2,1,0,0,2,27,3,43,169,0,0,581,0,92834,1153507,modified_apply_for_mortgage
3520,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:10:16.854Z,2020-04-07T17:09:30.026Z,2020-04-07T17:10:17.008Z,24,True,process-0,89292826,NORMAL,CronApi,379898,,53,0,1.7,0,0,2,27,3,81,0,0,0,24,0,90009,1153507,modified_apply_for_mortgage
3521,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:09:46.573Z,2020-04-07T17:09:25.017Z,2020-04-07T17:09:46.873Z,16,True,process-0,89292826,NORMAL,CronApi,379898,,41,0,1,0,1,3,16,1,113,211,0,0,15,0,92780,1153507,modified_apply_for_mortgage
3522,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:09:46.646Z,2020-04-07T17:09:20.023Z,2020-04-07T17:09:46.865Z,21,True,process-0,89292826,NORMAL,CronApi,379898,,27,0,0.3,0,0,3,1,3,74,0,1,0,21,0,91730,1153507,modified_apply_for_mortgage
3523,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:09:40.650Z,2020-04-07T17:09:15.073Z,2020-04-07T17:09:40.925Z,72,True,process-0,89292826,NORMAL,CronApi,379898,,30,0,2.1,0,0,3,6,1,48,0,0,0,11,0,94607,1153507,modified_apply_for_mortgage
3524,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:09:38.619Z,2020-04-07T17:09:10.311Z,2020-04-07T17:09:38.764Z,310,True,process-0,89292826,NORMAL,CronApi,379898,,39,1,3,0,1,1,14,3,54,108,0,0,310,0,95035,1153507,modified_apply_for_mortgage
3525,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:09:38.604Z,2020-04-07T17:09:05.016Z,2020-04-07T17:09:38.845Z,15,True,process-0,89292826,NORMAL,CronApi,379898,,31,0,2.2,0,0,2,5,4,82,0,0,0,15,0,94143,1153507,modified_apply_for_mortgage
3526,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:09:38.549Z,2020-04-07T17:09:00.025Z,2020-04-07T17:09:38.806Z,21,True,process-0,89292826,NORMAL,CronApi,379898,,51,0,1.3,0,0,2,26,1,62,221,1,0,22,0,95136,1153507,modified_apply_for_mortgage
3527,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:09:46.855Z,2020-04-07T17:08:55.838Z,2020-04-07T17:09:46.935Z,837,True,process-0,89292826,SLOW,CronApi,379898,,52,3,6.8,0,0,1,28,2,118,112,1,0,836,0,90503,1153507,modified_apply_for_mortgage
3528,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:09:16.603Z,2020-04-07T17:08:50.015Z,2020-04-07T17:09:16.737Z,14,True,process-0,89292826,NORMAL,CronApi,379898,,47,0,0.7,0,0,3,22,2,15,0,0,0,13,0,95521,1153507,modified_apply_for_mortgage
3529,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:09:16.824Z,2020-04-07T17:08:45.025Z,2020-04-07T17:09:16.912Z,24,True,process-0,89292826,NORMAL,CronApi,379898,,64,0,0.1,0,0,3,40,3,32,0,1,0,23,0,91380,1153507,modified_apply_for_mortgage
3530,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:09:16.878Z,2020-04-07T17:08:40.018Z,2020-04-07T17:09:16.993Z,16,True,process-0,89292826,NORMAL,CronApi,379898,,51,0,0.9,0,0,3,25,3,44,0,0,0,15,0,94608,1153507,modified_apply_for_mortgage
3531,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:09:10.682Z,2020-04-07T17:08:35.330Z,2020-04-07T17:09:10.849Z,329,True,process-0,89292826,NORMAL,CronApi,379898,,36,1,3.1,0,0,2,12,3,69,0,1,1,328,0,94305,1153507,modified_apply_for_mortgage
3532,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:09:10.679Z,2020-04-07T17:08:30.012Z,2020-04-07T17:09:10.920Z,11,True,process-0,89292826,NORMAL,CronApi,379898,,40,0,2,0,0,3,10,3,44,0,1,0,11,0,94720,1153507,modified_apply_for_mortgage
3533,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:09:16.628Z,2020-04-07T17:08:25.531Z,2020-04-07T17:09:16.829Z,529,True,process-0,89292826,SLOW,CronApi,379898,,31,2,1.8,0,1,3,5,4,39,185,0,0,529,0,94022,1153507,modified_apply_for_mortgage
3534,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:08:38.612Z,2020-04-07T17:08:20.087Z,2020-04-07T17:08:38.811Z,86,True,process-0,89292826,NORMAL,CronApi,379898,,44,0,0.1,0,0,2,19,1,70,0,0,0,20,0,92833,1153507,modified_apply_for_mortgage
3535,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:08:38.612Z,2020-04-07T17:08:15.024Z,2020-04-07T17:08:38.811Z,23,True,process-0,89292826,NORMAL,CronApi,379898,,50,0,1.9,0,0,2,26,3,39,0,1,0,23,0,90640,1153507,modified_apply_for_mortgage
3536,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:08:40.736Z,2020-04-07T17:08:10.023Z,2020-04-07T17:08:40.812Z,21,True,process-0,89292826,NORMAL,CronApi,379898,,59,0,0.3,0,0,1,33,2,34,0,0,0,22,0,92177,1153507,modified_apply_for_mortgage
3537,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:08:40.688Z,2020-04-07T17:08:05.026Z,2020-04-07T17:08:40.800Z,24,True,process-0,89292826,NORMAL,CronApi,379898,,50,0,1.7,0,0,2,25,3,42,0,1,0,23,0,93108,1153507,modified_apply_for_mortgage
3538,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:08:46.811Z,2020-04-07T17:08:00.079Z,2020-04-07T17:08:46.878Z,78,True,process-0,89292826,NORMAL,CronApi,379898,,32,0,2.1,0,1,3,8,1,43,0,0,0,28,0,95023,1153507,modified_apply_for_mortgage
3539,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:08:08.572Z,2020-04-07T17:07:55.030Z,2020-04-07T17:08:09.020Z,28,True,process-0,89292826,NORMAL,CronApi,379898,,48,0,2.6,0,0,3,22,4,94,0,1,0,27,0,90623,1153507,modified_apply_for_mortgage
3540,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:08:16.613Z,2020-04-07T17:07:50.018Z,2020-04-07T17:08:16.779Z,18,True,process-0,89292826,NORMAL,CronApi,379898,,50,0,0.4,0,0,3,24,2,83,0,1,0,17,0,94301,1153507,modified_apply_for_mortgage
3541,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:08:10.658Z,2020-04-07T17:07:45.030Z,2020-04-07T17:08:10.718Z,29,True,process-0,89292826,NORMAL,CronApi,379898,,25,0,0.6,0,1,2,0,4,44,0,1,0,28,0,94545,1153507,modified_apply_for_mortgage
3542,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:08:16.856Z,2020-04-07T17:07:40.029Z,2020-04-07T17:08:17.129Z,27,True,process-0,89292826,NORMAL,CronApi,379898,,41,0,8,0,0,1,17,2,160,0,1,0,27,0,92647,1153507,modified_apply_for_mortgage
3543,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:08:16.626Z,2020-04-07T17:07:35.020Z,2020-04-07T17:08:16.814Z,19,True,process-0,89292826,NORMAL,CronApi,379898,,50,0,1,0,1,1,24,1,173,0,1,0,18,0,94720,1153507,modified_apply_for_mortgage
3544,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:08:16.635Z,2020-04-07T17:07:30.024Z,2020-04-07T17:08:16.984Z,23,True,process-0,89292826,NORMAL,CronApi,379898,,60,0,1.3,0,0,1,36,4,38,0,1,0,22,0,94596,1153507,modified_apply_for_mortgage
3545,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:07:38.610Z,2020-04-07T17:07:25.026Z,2020-04-07T17:07:39.148Z,25,True,process-0,89292826,NORMAL,CronApi,379898,,42,0,0.3,0,0,1,18,4,34,104,1,0,24,1,92115,1153507,modified_apply_for_mortgage
3546,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:07:46.864Z,2020-04-07T17:07:20.019Z,2020-04-07T17:07:47.056Z,17,True,process-0,89292826,NORMAL,CronApi,379898,,34,0,2.7,0,0,1,10,2,90,0,1,0,16,0,94303,1153507,modified_apply_for_mortgage
3547,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:07:40.720Z,2020-04-07T17:07:15.020Z,2020-04-07T17:07:40.905Z,18,True,process-0,89292826,NORMAL,CronApi,379898,,53,0,2.1,1,1,3,28,2,43,0,1,0,18,0,91380,1153507,modified_apply_for_mortgage
3548,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:07:46.769Z,2020-04-07T17:07:10.014Z,2020-04-07T17:07:46.914Z,12,True,process-0,89292826,NORMAL,CronApi,379898,,37,0,2.8,0,0,1,13,3,43,0,1,0,12,0,94122,1153507,modified_apply_for_mortgage
3549,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:07:38.609Z,2020-04-07T17:07:05.017Z,2020-04-07T17:07:38.944Z,15,True,process-0,89292826,NORMAL,CronApi,379898,,39,0,1.4,0,1,2,13,4,88,0,1,0,15,0,94117,1153507,modified_apply_for_mortgage
3550,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:07:38.514Z,2020-04-07T17:07:00.076Z,2020-04-07T17:07:39.113Z,74,True,process-0,89292826,NORMAL,CronApi,379898,,55,0,3.7,0,0,1,30,2,84,304,1,0,15,1,92173,1153507,modified_apply_for_mortgage
3551,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:07:10.609Z,2020-04-07T17:06:55.016Z,2020-04-07T17:07:10.712Z,14,True,process-0,89292826,NORMAL,CronApi,379898,,60,0,0.8,0,0,2,34,1,15,0,1,0,14,0,95014,1153507,modified_apply_for_mortgage
3552,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:07:10.646Z,2020-04-07T17:06:50.024Z,2020-04-07T17:07:10.783Z,22,True,process-0,89292826,NORMAL,CronApi,379898,,25,0,0.2,0,1,1,1,2,113,0,1,0,21,0,95023,1153507,modified_apply_for_mortgage
3553,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:07:16.857Z,2020-04-07T17:06:45.019Z,2020-04-07T17:07:17.041Z,17,True,process-0,89292826,NORMAL,CronApi,379898,,29,0,1,0,0,2,5,3,30,0,0,0,17,0,90095,1153507,modified_apply_for_mortgage
3554,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:07:16.848Z,2020-04-07T17:06:40.014Z,2020-04-07T17:07:16.996Z,13,True,process-0,89292826,NORMAL,CronApi,379898,,56,0,4.6,1,0,2,32,1,173,88,1,1,12,0,94022,1153507,modified_apply_for_mortgage
3555,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:07:08.560Z,2020-04-07T17:06:35.015Z,2020-04-07T17:07:09.364Z,14,True,process-0,89292826,NORMAL,CronApi,379898,,33,0,1.2,0,1,1,9,1,53,0,0,0,13,0,94063,1153507,modified_apply_for_mortgage
3556,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:07:10.624Z,2020-04-07T17:06:30.020Z,2020-04-07T17:07:10.697Z,18,True,process-0,89292826,NORMAL,CronApi,379898,,54,0,1.6,0,1,3,29,3,68,0,1,0,19,0,94998,1153507,modified_apply_for_mortgage
3557,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:07:08.586Z,2020-04-07T17:06:25.830Z,2020-04-07T17:07:08.759Z,828,True,process-0,89292826,SLOW,CronApi,379898,,60,3,6,0,1,1,36,2,132,470,1,0,826,0,92154,1153507,modified_apply_for_mortgage
3558,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:06:40.757Z,2020-04-07T17:06:20.025Z,2020-04-07T17:06:41.282Z,23,True,process-0,89292826,NORMAL,CronApi,379898,,44,0,3.3,0,1,1,20,2,150,0,0,0,22,0,95060,1153507,modified_apply_for_mortgage
3559,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:06:40.650Z,2020-04-07T17:06:15.018Z,2020-04-07T17:06:40.930Z,17,True,process-0,89292826,NORMAL,CronApi,379898,,64,0,0.4,0,0,2,39,4,24,78,1,0,16,0,95112,1153507,modified_apply_for_mortgage
3560,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:06:40.681Z,2020-04-07T17:06:10.032Z,2020-04-07T17:06:40.902Z,31,True,process-0,89292826,NORMAL,CronApi,379898,,60,0,0.8,0,1,2,34,1,53,0,0,0,30,1,92717,1153507,modified_apply_for_mortgage
3561,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:06:46.617Z,2020-04-07T17:06:05.339Z,2020-04-07T17:06:46.966Z,337,True,process-0,89292826,NORMAL,CronApi,379898,,43,1,6.1,0,0,2,19,3,152,0,0,1,336,0,92008,1153507,modified_apply_for_mortgage
3562,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:06:46.865Z,2020-04-07T17:06:00.023Z,2020-04-07T17:06:47.126Z,22,True,process-0,89292826,NORMAL,CronApi,379898,,60,0,6.9,0,0,1,34,2,114,0,1,0,21,0,90028,1153507,modified_apply_for_mortgage
3563,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:06:16.776Z,2020-04-07T17:05:55.027Z,2020-04-07T17:06:16.842Z,25,True,process-0,89292826,NORMAL,CronApi,379898,,64,0,1.2,0,0,2,39,1,182,547,1,1,24,0,93955,1153507,modified_apply_for_mortgage
3564,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:06:10.659Z,2020-04-07T17:05:50.580Z,2020-04-07T17:06:11.410Z,579,True,process-0,89292826,SLOW,CronApi,379898,,43,2,0.3,0,0,1,19,4,31,156,1,0,580,0,90007,1153507,modified_apply_for_mortgage
3565,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:06:16.621Z,2020-04-07T17:05:45.597Z,2020-04-07T17:06:16.744Z,595,True,process-0,89292826,SLOW,CronApi,379898,,50,2,0.1,0,1,1,24,4,30,161,1,0,594,0,91768,1153507,modified_apply_for_mortgage
3566,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:06:08.616Z,2020-04-07T17:05:40.026Z,2020-04-07T17:06:08.792Z,24,True,process-0,89292826,NORMAL,CronApi,379898,,32,0,1.8,0,0,2,6,4,84,0,0,0,24,0,91006,1153507,modified_apply_for_mortgage
3567,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:06:16.639Z,2020-04-07T17:05:35.030Z,2020-04-07T17:06:16.825Z,29,True,process-0,89292826,NORMAL,CronApi,379898,,48,0,0.7,0,1,3,23,2,10,0,1,0,29,0,94609,1153507,modified_apply_for_mortgage
3568,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:06:16.623Z,2020-04-07T17:05:30.025Z,2020-04-07T17:06:16.822Z,24,True,process-0,89292826,NORMAL,CronApi,379898,,34,0,0.5,0,0,3,10,1,21,0,1,0,23,0,92634,1153507,modified_apply_for_mortgage
3569,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:05:40.656Z,2020-04-07T17:05:25.021Z,2020-04-07T17:05:40.986Z,20,True,process-0,89292826,NORMAL,CronApi,379898,,45,0,2.4,0,1,1,20,1,39,0,0,0,19,0,90232,1153507,modified_apply_for_mortgage
3570,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:05:38.620Z,2020-04-07T17:05:20.019Z,2020-04-07T17:05:38.875Z,17,True,process-0,89292826,NORMAL,CronApi,379898,,25,0,0.9,0,0,3,0,2,13,0,1,0,16,0,91342,1153507,modified_apply_for_mortgage
3571,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:05:38.621Z,2020-04-07T17:05:15.511Z,2020-04-07T17:05:38.887Z,510,True,process-0,89292826,SLOW,CronApi,379898,,66,2,1.9,0,0,2,42,1,35,172,1,0,509,0,94305,1153507,modified_apply_for_mortgage
3572,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:05:46.636Z,2020-04-07T17:05:10.025Z,2020-04-07T17:05:46.785Z,23,True,process-0,89292826,NORMAL,CronApi,379898,,43,0,3.6,0,1,3,19,4,83,0,0,1,23,0,94305,1153507,modified_apply_for_mortgage
3573,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:05:40.656Z,2020-04-07T17:05:05.024Z,2020-04-07T17:05:40.972Z,22,True,process-0,89292826,NORMAL,CronApi,379898,,48,0,5.5,1,0,2,22,2,149,0,1,1,21,1,94928,1153507,modified_apply_for_mortgage
3574,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:05:46.816Z,2020-04-07T17:05:00.024Z,2020-04-07T17:05:46.871Z,22,True,process-0,89292826,NORMAL,CronApi,379898,,29,0,8.3,0,0,3,4,3,183,0,1,1,21,0,91423,1153507,modified_apply_for_mortgage
3575,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:05:08.585Z,2020-04-07T17:04:55.029Z,2020-04-07T17:05:08.811Z,27,True,process-0,89292826,NORMAL,CronApi,379898,,55,0,3.7,0,0,1,30,2,81,0,0,0,26,1,92123,1153507,modified_apply_for_mortgage
3576,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:05:16.814Z,2020-04-07T17:04:50.014Z,2020-04-07T17:05:16.902Z,12,True,process-0,89292826,NORMAL,CronApi,379898,,60,0,2.1,0,1,1,36,2,141,0,1,0,11,0,90277,1153507,modified_apply_for_mortgage
3577,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:05:10.739Z,2020-04-07T17:04:45.032Z,2020-04-07T17:05:11.203Z,30,True,process-0,89292826,NORMAL,CronApi,379898,,35,0,3,0,0,1,10,2,200,458,0,0,30,0,91107,1153507,modified_apply_for_mortgage
3578,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:05:08.618Z,2020-04-07T17:04:40.019Z,2020-04-07T17:05:08.741Z,17,True,process-0,89292826,NORMAL,CronApi,379898,,48,0,1,0,1,1,24,1,20,0,1,0,16,0,95841,1153507,modified_apply_for_mortgage
3579,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:05:10.684Z,2020-04-07T17:04:35.032Z,2020-04-07T17:05:11.230Z,30,True,process-0,89292826,NORMAL,CronApi,379898,,29,0,0.3,0,0,3,3,3,69,0,0,0,30,0,94303,1153507,modified_apply_for_mortgage
3580,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:05:08.514Z,2020-04-07T17:04:30.027Z,2020-04-07T17:05:09.067Z,25,True,process-0,89292826,NORMAL,CronApi,379898,,64,0,0.5,0,0,2,39,3,42,116,1,0,25,0,92068,1153507,modified_apply_for_mortgage
3581,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:04:38.550Z,2020-04-07T17:04:25.020Z,2020-04-07T17:04:38.923Z,18,True,process-0,89292826,NORMAL,CronApi,379898,,30,0,2.2,0,0,2,4,4,60,0,1,0,18,0,91107,1153507,modified_apply_for_mortgage
3582,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:04:46.777Z,2020-04-07T17:04:20.013Z,2020-04-07T17:04:47.054Z,11,True,process-0,89292826,NORMAL,CronApi,379898,,50,0,0.9,0,0,3,24,3,29,0,0,0,10,0,94110,1153507,modified_apply_for_mortgage
3583,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:04:40.642Z,2020-04-07T17:04:15.015Z,2020-04-07T17:04:40.705Z,13,True,process-0,89292826,NORMAL,CronApi,379898,,54,0,2.8,0,0,2,28,4,53,0,0,0,13,1,92109,1153507,modified_apply_for_mortgage
3584,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:04:40.664Z,2020-04-07T17:04:10.023Z,2020-04-07T17:04:40.710Z,22,True,process-0,89292826,NORMAL,CronApi,379898,,39,0,0.2,0,0,2,13,3,21,0,0,0,22,0,94022,1153507,modified_apply_for_mortgage
3585,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:04:40.655Z,2020-04-07T17:04:05.016Z,2020-04-07T17:04:40.713Z,15,True,process-0,89292826,NORMAL,CronApi,379898,,28,0,1.75,0,0,3,-2,2,48,89,1,0,14,0,94132,1153507,modified_apply_for_mortgage
3586,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:04:46.588Z,2020-04-07T17:04:00.020Z,2020-04-07T17:04:46.865Z,18,True,process-0,89292826,NORMAL,CronApi,379898,,51,0,0.3,0,1,1,25,1,69,0,1,0,17,0,95747,1153507,modified_apply_for_mortgage
3587,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T17:04:16.588Z,2020-04-07T17:03:55.033Z,2020-04-07T17:04:16.824Z,31,True,process-0,89292826,NORMAL,CronApi,379898,,61,0,2,0,0,3,37,3,60,0,1,0,30,0,91706,1153507,modified_apply_for_mortgage
