"","ï..ID","Age","Experience","Income","ZIP.Code","Family","CCAvg","Education","Mortgage","Personal.Loan","Securities.Account","CD.Account","Online","CreditCard","responsetime","problem_group","portion","time"
"704",704,41,17,141,94022,2,7.6,1,92,0,0,0,0,0,13.2945890771225,0,0,2020-02-16 09:44:38
"705",705,56,32,129,94065,1,7.4,1,0,0,0,0,0,0,29.574752128683,0,0,2020-02-16 09:47:31
"706",706,62,36,30,94720,3,0.7,2,0,0,0,0,1,0,12.1252646995708,0,0,2020-02-16 09:50:24
"707",707,58,34,148,95819,1,4.7,1,0,0,0,0,1,0,16.7988576274365,0,0,2020-02-16 09:53:16
"708",708,47,20,25,95064,3,0.67,2,0,0,0,0,1,1,10.2465761359781,0,0,2020-02-16 09:56:09
"709",709,35,10,21,92182,3,1.3,1,115,0,0,0,0,0,10.3655086643994,0,0,2020-02-16 09:59:02
"710",710,29,4,72,95841,4,2.2,1,0,0,0,0,1,0,25.2496924297884,0,0,2020-02-16 10:01:55
"711",711,43,17,59,94085,3,0.9,3,87,0,0,0,1,1,20.7194061437622,0,0,2020-02-16 10:04:48
"712",712,62,37,83,91754,3,1.8,2,187,0,1,0,0,0,17.7768582804129,0,0,2020-02-16 10:07:40
"713",713,41,16,10,94123,2,0.3,2,0,0,0,0,1,0,14.0640585217625,0,0,2020-02-16 10:10:33
"714",714,34,9,84,92009,3,0.6,2,0,0,0,0,1,0,26.1181069444865,0,0,2020-02-16 10:13:26
"715",715,50,23,98,92068,3,2,2,0,0,0,0,0,0,28.3277642400935,0,0,2020-02-16 10:16:19
"716",716,47,23,32,92130,1,1,1,0,0,1,1,1,1,25.690205283463,0,0,2020-02-16 10:19:12
"717",717,29,5,31,96064,4,0.4,2,161,0,0,0,1,1,1447.80127154663,5,0.441176470588235,2020-02-16 10:22:04
"718",718,59,34,94,93940,3,0.5,1,0,0,0,0,0,1,17.084106146358,0,0,2020-02-16 10:24:57
"719",719,56,31,21,90024,2,0.2,3,137,0,0,1,1,1,29.8786592995748,0,0,2020-02-16 10:27:50
"720",720,61,35,110,92521,3,4.4,1,0,0,1,0,1,0,17.8880394855514,0,0,2020-02-16 10:30:43
"721",721,58,32,38,94025,1,2.2,3,0,0,0,0,0,0,19.4615502515808,0,0,2020-02-16 10:33:36
"722",722,49,24,39,92717,1,1.4,3,0,0,0,0,1,0,24.3191511835903,0,0,2020-02-16 10:36:28
"723",723,45,21,132,91103,3,1.2,2,0,1,0,1,1,1,22.0721997693181,0,0,2020-02-16 10:39:21
"724",724,50,24,61,94301,4,2.6,1,0,0,0,0,1,0,15.4020994110033,0,0,2020-02-16 10:42:14
"725",725,64,38,92,94086,1,2,1,0,0,0,0,1,0,13.6672681383789,0,0,2020-02-16 10:45:07
"726",726,39,15,119,92037,2,6.1,1,0,0,0,0,0,0,26.8889433797449,0,0,2020-02-16 10:48:00
"727",727,58,33,53,91030,4,2.1,1,0,0,0,0,1,0,16.4344144053757,0,0,2020-02-16 10:50:52
"728",728,62,37,18,92037,3,1.3,2,0,0,0,0,1,0,14.7293358715251,0,0,2020-02-16 10:53:45
"729",729,45,20,114,94720,2,4.4,2,0,1,0,0,0,0,25.4150270251557,0,0,2020-02-16 10:56:38
"730",730,58,28,90,93106,1,3,3,0,0,0,0,0,1,22.3470573406667,0,0,2020-02-16 10:59:31
"731",731,43,18,140,95616,1,7,1,205,0,0,0,1,0,25.9284675819799,0,0,2020-02-16 11:02:24
"732",732,28,3,90,90066,2,3.3,1,0,0,0,0,1,1,26.1992755625397,0,0,2020-02-16 11:05:16
"733",733,26,1,85,90064,1,1.9,1,0,0,0,0,1,0,29.5580184366554,0,0,2020-02-16 11:08:09
"734",734,49,24,80,92009,1,1.2,1,0,0,0,0,1,0,24.9666245421395,0,0,2020-02-16 11:11:02
"735",735,66,42,53,92182,2,1.1,1,0,0,0,0,1,1,18.1925819534808,0,0,2020-02-16 11:13:55
"736",736,33,7,49,95403,4,2.2,2,0,0,0,0,1,0,17.7177029568702,0,0,2020-02-16 11:16:48
"737",737,61,35,152,91016,3,3.3,3,0,1,0,0,1,0,28.8155601080507,0,0,2020-02-16 11:19:40
"738",738,64,37,138,94709,2,2.8,2,0,1,0,0,1,0,28.9611596101895,0,0,2020-02-16 11:22:33
"739",739,36,10,80,94596,4,2.2,2,0,0,0,0,1,0,15.7638308033347,0,0,2020-02-16 11:25:26
"740",740,49,23,82,91902,2,2.4,2,0,0,0,0,0,0,20.6289549963549,0,0,2020-02-16 11:28:19
"741",741,52,27,195,90266,1,8.1,1,0,0,0,0,0,0,21.987514118664,0,0,2020-02-16 11:31:12
"742",742,61,37,22,94590,1,1.2,3,0,0,0,0,1,0,24.4354575825855,0,0,2020-02-16 11:34:04
"743",743,32,6,81,92626,1,2.5,1,0,0,0,0,1,0,14.8700565611944,0,0,2020-02-16 11:36:57
"744",744,61,37,40,94539,4,2.2,1,0,0,1,1,1,1,27.4888120871037,0,0,2020-02-16 11:39:50
"745",745,45,20,154,94720,2,2.8,1,0,0,1,0,1,0,2340.97243989818,4,0.279411764705882,2020-02-16 11:42:43
"746",746,30,4,49,93955,3,1.1,2,0,0,0,0,0,1,26.8721976550296,0,0,2020-02-16 11:45:36
"747",747,62,37,85,95051,4,3.4,2,0,0,0,0,1,0,27.9676017630845,0,0,2020-02-16 11:48:28
"748",748,57,32,21,94112,3,0.1,2,0,0,1,1,1,0,25.0287017505616,0,0,2020-02-16 11:51:21
"749",749,41,17,14,91330,1,1,1,0,0,0,0,0,0,12.301826630719,0,0,2020-02-16 11:54:14
"750",750,58,34,60,92008,4,1.6,2,0,0,0,0,0,1,18.8895106408745,0,0,2020-02-16 11:57:07
"751",751,29,5,138,93106,2,4.33,1,0,0,0,0,1,0,17.7539428230375,0,0,2020-02-16 12:00:00
"752",752,53,28,98,90210,1,1.3,3,355,0,0,0,1,0,26.2984249321744,0,0,2020-02-16 12:02:52
"753",753,64,39,22,90071,4,0.6,2,0,0,0,0,0,0,23.4059565654024,0,0,2020-02-16 12:05:45
"754",754,49,23,49,94720,1,1.2,2,0,0,0,0,1,1,25.9555888921022,0,0,2020-02-16 12:08:38
"755",755,38,14,102,95020,2,1.9,1,0,0,0,1,1,1,25.86900990922,0,0,2020-02-16 12:11:31
"756",756,56,30,45,91103,4,0.7,2,0,0,0,0,0,1,10.8870542980731,0,0,2020-02-16 12:14:24
"757",757,56,31,82,95348,4,1.3,3,0,0,0,0,1,0,10.988355432637,0,0,2020-02-16 12:17:16
"758",758,52,28,81,91745,3,1.8,2,0,0,1,0,0,0,12.3540547909215,0,0,2020-02-16 12:20:09
"759",759,64,39,35,90266,1,1.5,2,0,0,1,0,0,0,27.2834486886859,0,0,2020-02-16 12:23:02
"760",760,53,28,59,91950,2,1.9,2,0,0,0,0,1,0,14.0680653275922,0,0,2020-02-16 12:25:55
"761",761,29,3,52,92122,3,1.1,2,0,0,0,0,1,0,17.143248161301,0,0,2020-02-16 12:28:48
"762",762,48,24,84,92152,3,0.7,1,166,0,0,0,1,0,13.6925081256777,0,0,2020-02-16 12:31:40
"763",763,32,6,85,90504,1,2.7,2,100,0,0,0,1,0,15.3162825386971,0,0,2020-02-16 12:34:33
"764",764,54,28,65,94122,1,0.2,1,0,0,0,0,0,1,23.9406664203852,0,0,2020-02-16 12:37:26
"765",765,37,13,89,95051,2,1.7,2,314,0,0,0,0,1,12.1932064276189,0,0,2020-02-16 12:40:19
"766",766,47,21,109,95822,4,1.8,1,0,1,0,0,0,0,11.0500963404775,0,0,2020-02-16 12:43:12
"767",767,37,12,81,94538,1,2.8,1,0,0,0,0,0,0,16.5109397703782,0,0,2020-02-16 12:46:04
"768",768,64,39,38,92024,1,1.1,3,108,0,0,0,0,0,23.6263484507799,0,0,2020-02-16 12:48:57
"769",769,43,19,72,90024,2,1.7,1,0,0,0,0,1,0,28.7070835987106,0,0,2020-02-16 12:51:50
"770",770,33,6,78,90250,4,2,2,119,0,1,0,1,0,27.5242465408519,0,0,2020-02-16 12:54:43
"771",771,26,2,172,94551,2,6.9,2,0,1,0,0,1,0,28.4632389619946,0,0,2020-02-16 12:57:36
"772",772,42,18,71,91614,3,2.33,1,106,0,1,0,1,0,25.3062022617087,0,0,2020-02-16 13:00:28
"773",773,54,28,165,92093,1,4.1,3,0,1,0,1,1,1,11.6139814257622,0,0,2020-02-16 13:03:21
"774",774,41,16,120,92612,2,3.9,1,0,0,0,0,1,1,19.4266613246873,0,0,2020-02-16 13:06:14
"775",775,55,29,39,92154,1,0.2,1,0,0,0,0,0,1,17.8692660434172,0,0,2020-02-16 13:09:07
"776",776,65,39,23,92835,3,0.7,2,0,0,0,0,0,1,17.8661975031719,0,0,2020-02-16 13:12:00
"777",777,50,26,135,92121,2,4.6,3,91,1,0,0,1,0,14.0130888018757,0,0,2020-02-16 13:14:52
"778",778,55,31,12,95060,2,0.2,1,76,0,0,0,1,1,29.7460166038945,0,0,2020-02-16 13:17:45
"779",779,62,36,92,94801,2,0.7,2,0,0,0,0,1,0,24.7862607752904,0,0,2020-02-16 13:20:38
"780",780,53,28,192,94304,2,6.4,3,0,1,0,0,0,0,29.472534339875,0,0,2020-02-16 13:23:31
"781",781,32,7,42,92634,4,0.8,1,0,0,0,0,1,1,26.4901854144409,0,0,2020-02-16 13:26:24
"782",782,56,32,158,94588,3,3.7,3,0,1,0,0,1,0,17.415275471285,0,0,2020-02-16 13:29:16
"783",783,54,30,194,92056,3,6,3,587,1,1,1,1,1,20.5900679668412,0,0,2020-02-16 13:32:09
"784",784,44,20,160,94606,2,7.6,1,0,0,1,0,0,0,21.2105931807309,0,0,2020-02-16 13:35:02
"785",785,48,22,98,94115,2,6.3,1,0,0,0,0,0,0,27.4866465991363,0,0,2020-02-16 13:37:55
"786",786,46,22,164,94122,2,7.6,1,0,0,0,1,1,1,17.8383836150169,0,0,2020-02-16 13:40:48
"787",787,45,21,42,94305,2,2.5,1,0,0,1,0,1,0,14.6369589772075,0,0,2020-02-16 13:43:40
"788",788,45,15,202,91380,3,10,3,0,1,0,0,0,0,13.6248356569558,0,0,2020-02-16 13:46:33
"789",789,58,34,10,92521,4,0.7,1,0,0,0,0,0,0,13.696723729372,0,0,2020-02-16 13:49:26
"790",790,29,3,31,92126,4,0.3,2,0,0,0,0,1,0,26.4697605231777,0,0,2020-02-16 13:52:19
"791",791,55,30,58,92028,4,0.9,1,0,0,0,0,1,1,18.7156280875206,0,0,2020-02-16 13:55:12
"792",792,55,29,65,94501,4,2.8,2,0,0,0,0,1,0,17.1290168724954,0,0,2020-02-16 13:58:04
"793",793,41,16,98,93117,1,4,3,0,0,0,0,0,1,16.5639573242515,0,0,2020-02-16 14:00:57
"794",794,24,-2,150,94720,2,2,1,0,0,0,0,1,0,2266.50755139999,4,0.279411764705882,2020-02-16 14:03:50
"795",795,54,29,44,91301,2,2.3,3,0,0,0,0,1,0,19.2593293916434,0,0,2020-02-16 14:06:43
"796",796,57,32,15,92806,2,0.2,3,0,0,0,0,0,1,20.9566378779709,0,0,2020-02-16 14:09:36
"797",797,30,6,82,93657,2,2.5,1,0,0,0,0,0,0,29.0650799730793,0,0,2020-02-16 14:12:28
"798",798,42,17,61,94998,3,0.5,3,0,0,0,0,1,0,24.2412473307922,0,0,2020-02-16 14:15:21
"799",799,29,2,38,93063,1,2,2,0,0,0,0,0,0,29.6273961802945,0,0,2020-02-16 14:18:14
"800",800,29,3,39,95051,4,2.1,3,0,0,0,0,1,0,17.0940163685009,0,0,2020-02-16 14:21:07
"801",801,31,7,173,91040,1,6,1,0,0,0,0,1,0,21.3989685988054,0,0,2020-02-16 14:24:00
"802",802,47,23,8,92612,4,0.2,1,0,0,0,0,1,0,27.4374847998843,0,0,2020-02-16 14:26:52
"803",803,36,12,51,92521,3,2,1,214,0,0,0,1,0,21.6000612359494,0,0,2020-02-16 14:29:45
"804",804,52,27,62,92661,4,1.8,3,82,0,0,0,0,0,11.1287161149085,0,0,2020-02-16 14:32:38
"805",805,54,28,34,94061,4,0.7,2,0,0,0,0,1,0,26.2720273435116,0,0,2020-02-16 14:35:31
"806",806,55,29,132,95758,3,5.9,2,307,1,0,0,0,0,1693.11480596662,2,0.0785294117647059,2020-02-16 14:38:24
"807",807,53,27,44,94542,4,1.5,3,0,0,0,0,0,0,15.6383501458913,0,0,2020-02-16 14:41:16
"808",808,52,27,162,92096,1,8.1,1,0,0,0,0,1,0,11.8691264186054,0,0,2020-02-16 14:44:09
"809",809,64,39,64,92068,3,2.2,1,0,0,0,0,1,0,23.4239827701822,0,0,2020-02-16 14:47:02
"810",810,54,29,111,94304,1,0.1,3,0,0,0,0,0,1,16.6402150690556,0,0,2020-02-16 14:49:55
"811",811,32,6,41,92182,2,2,3,0,0,0,0,0,0,29.7220388194546,0,0,2020-02-16 14:52:48
"812",812,63,33,52,94720,4,1.67,3,0,0,0,0,0,0,10.8895607572049,0,0,2020-02-16 14:55:40
"813",813,36,10,65,90089,4,2.2,2,0,0,0,0,0,0,27.3373872740194,0,0,2020-02-16 14:58:33
"814",814,50,25,130,94720,1,1.1,2,0,1,0,0,1,0,23.6729528009892,0,0,2020-02-16 15:01:26
"815",815,33,8,45,93943,2,0.1,1,0,0,0,0,0,1,24.6094839693978,0,0,2020-02-16 15:04:19
"816",816,62,38,35,94596,1,1.9,2,118,0,0,0,0,0,25.5136096663773,0,0,2020-02-16 15:07:12
"817",817,49,23,65,94035,3,0.7,2,263,0,0,0,1,1,18.0729446606711,0,0,2020-02-16 15:10:04
"818",818,41,15,38,90291,2,0.7,1,91,0,0,0,1,0,22.2293141437694,0,0,2020-02-16 15:12:57
"819",819,51,27,42,95039,4,1.1,2,0,0,0,0,1,1,17.2290028445423,0,0,2020-02-16 15:15:50
"820",820,56,30,45,90024,4,1.5,3,0,0,0,0,0,0,29.7875859541818,0,0,2020-02-16 15:18:43
"821",821,51,25,145,90740,1,0.3,1,0,0,0,0,1,0,24.6124434564263,0,0,2020-02-16 15:21:36
"822",822,39,13,33,92093,4,1.5,3,0,0,0,0,0,0,24.7795544192195,0,0,2020-02-16 15:24:28
"823",823,61,35,60,96091,3,1.4,3,0,0,0,0,0,0,21.9211361045018,0,0,2020-02-16 15:27:21
"824",824,35,9,45,90509,1,2,1,0,0,0,0,1,1,28.2051491504535,0,0,2020-02-16 15:30:14
"825",825,39,15,72,94801,4,2.4,1,0,0,1,0,1,0,29.9921682989225,0,0,2020-02-16 15:33:07
"826",826,37,11,34,95616,3,0.2,2,0,0,0,0,0,0,27.029233276844,0,0,2020-02-16 15:36:00
"827",827,48,21,23,93555,3,0.67,2,0,0,0,0,1,0,27.2486491920426,0,0,2020-02-16 15:38:52
"828",828,63,37,45,94542,2,1,3,88,0,0,0,1,1,25.9322354523465,0,0,2020-02-16 15:41:45
"829",829,35,9,28,94542,4,1,1,75,0,0,0,1,0,12.1663480903953,0,0,2020-02-16 15:44:38
"830",830,55,30,81,90254,4,3.8,2,0,0,0,0,1,0,11.1847601737827,0,0,2020-02-16 15:47:31
"831",831,29,5,72,92407,3,0.7,2,81,0,0,0,0,0,14.9855872057378,0,0,2020-02-16 15:50:24
"832",832,61,31,49,94066,4,1.67,3,0,0,0,0,1,0,20.045993453823,0,0,2020-02-16 15:53:16
"833",833,36,10,31,90630,4,1.2,2,0,0,0,0,0,0,14.767833747901,0,0,2020-02-16 15:56:09
"834",834,61,35,63,94939,3,2.2,3,0,0,0,0,0,0,19.3248189333826,0,0,2020-02-16 15:59:02
"835",835,36,12,150,95138,4,5.4,1,0,1,1,1,1,0,23.2397629274055,0,0,2020-02-16 16:01:55
"836",836,58,33,142,92691,2,3.9,1,193,0,0,0,1,1,10.1977894315496,0,0,2020-02-16 16:04:48
"837",837,42,17,74,92123,3,3,1,0,0,0,0,0,1,21.3175400625914,0,0,2020-02-16 16:07:40
"838",838,30,4,24,92096,1,0.4,2,81,0,0,0,1,0,24.2917927028611,0,0,2020-02-16 16:10:33
"839",839,45,20,29,92507,4,1.9,3,0,0,0,0,0,0,23.9543584967032,0,0,2020-02-16 16:13:26
"840",840,39,15,79,92646,4,2.4,1,0,0,0,0,0,0,12.0639177691191,0,0,2020-02-16 16:16:19
"841",841,27,3,94,92373,2,0.2,1,310,0,0,0,0,1,19.0317296981812,0,0,2020-02-16 16:19:12
"842",842,57,33,121,94542,1,4.3,1,0,0,1,0,0,0,28.7482700543478,0,0,2020-02-16 16:22:04
"843",843,34,10,54,92101,3,2,1,0,0,0,0,0,0,13.4217965044081,0,0,2020-02-16 16:24:57
"844",844,64,39,73,94720,3,2.4,1,0,0,0,0,1,0,2373.45846206881,4,0.279411764705882,2020-02-16 16:27:50
"845",845,47,23,71,95762,1,0.8,3,127,0,0,0,1,0,17.8486852673814,0,0,2020-02-16 16:30:43
"846",846,44,17,29,94706,3,1,2,0,0,0,0,1,1,15.0716761825606,0,0,2020-02-16 16:33:36
"847",847,51,27,93,92154,1,2.7,1,0,0,0,0,1,0,13.7283890135586,0,0,2020-02-16 16:36:28
"848",848,40,14,73,94539,1,1.5,3,252,0,0,0,1,0,22.1840353962034,0,0,2020-02-16 16:39:21
"849",849,57,32,19,94720,4,0.9,2,0,0,0,0,1,0,27.4418360367417,0,0,2020-02-16 16:42:14
"850",850,33,8,58,94305,2,0.1,1,0,0,1,1,1,1,25.8094778610393,0,0,2020-02-16 16:45:07
"851",851,46,20,39,95054,1,0.2,1,0,0,0,0,0,0,11.3231617258862,0,0,2020-02-16 16:48:00
"852",852,41,16,23,94521,2,1.4,2,0,0,1,0,1,0,20.7898061675951,0,0,2020-02-16 16:50:52
"853",853,33,7,29,92064,1,0.6,3,127,0,0,0,0,1,12.5947468727827,0,0,2020-02-16 16:53:45
"854",854,27,2,155,95138,1,0.8,1,0,0,0,0,0,0,25.2193231601268,0,0,2020-02-16 16:56:38
"855",855,52,28,90,95814,1,2.6,2,0,0,1,0,1,0,29.2104488192126,0,0,2020-02-16 16:59:31
"856",856,59,33,113,92152,2,2,1,77,0,0,0,1,0,10.2418686728925,0,0,2020-02-16 17:02:24
"857",857,62,38,42,94025,1,1.8,3,0,0,0,0,0,0,15.3358840569854,0,0,2020-02-16 17:05:16
"858",858,49,25,30,95616,4,0.2,1,0,0,0,1,1,1,19.8922043666244,0,0,2020-02-16 17:08:09
"859",859,45,19,19,94720,3,0.5,2,0,0,0,0,1,0,14.6275510359555,0,0,2020-02-16 17:11:02
"860",860,63,37,124,92182,3,5,2,170,1,0,0,0,0,1582.35141229816,2,0.0785294117647059,2020-02-16 17:13:55
"861",861,57,31,30,95841,2,0.7,2,145,0,0,0,0,0,10.9876415366307,0,0,2020-02-16 17:16:48
"862",862,60,30,28,92354,1,1.5,3,124,0,1,0,1,0,18.7958756089211,0,0,2020-02-16 17:19:40
"863",863,50,23,15,94025,2,1,2,101,0,0,0,0,0,17.7258541202173,0,0,2020-02-16 17:22:33
"864",864,54,30,70,90095,1,1.6,3,265,0,0,0,0,0,13.5449234256521,0,0,2020-02-16 17:25:26
"865",865,28,2,10,94080,1,0.1,2,0,0,0,0,1,0,29.8009599419311,0,0,2020-02-16 17:28:19
"866",866,60,34,22,92037,3,0.3,3,139,0,0,0,1,1,29.3697169981897,0,0,2020-02-16 17:31:12
"867",867,44,20,70,94611,4,1.9,1,0,0,0,0,1,0,10.7894117198884,0,0,2020-02-16 17:34:04
"868",868,61,35,61,94708,1,1.6,1,0,0,0,0,0,0,26.505510234274,0,0,2020-02-16 17:36:57
"869",869,40,15,161,94596,2,3.3,1,0,0,1,0,0,1,12.0246814144775,0,0,2020-02-16 17:39:50
"870",870,54,30,29,93014,2,0.8,1,0,0,0,0,0,1,11.007367358543,0,0,2020-02-16 17:42:43
"871",871,43,19,35,92106,3,0.5,1,0,0,0,0,1,0,17.815845310688,0,0,2020-02-16 17:45:36
"872",872,54,28,48,96091,4,2.8,2,0,0,0,0,1,0,27.8761219559237,0,0,2020-02-16 17:48:28
"873",873,32,7,44,90095,4,0.8,1,0,0,0,0,1,0,29.9140491196886,0,0,2020-02-16 17:51:21
"874",874,24,0,88,90740,3,0.8,1,134,0,0,0,0,0,19.3161817919463,0,0,2020-02-16 17:54:14
"875",875,30,4,40,92056,4,2.1,3,0,0,0,0,1,1,19.7357820719481,0,0,2020-02-16 17:57:07
"876",876,61,36,21,95616,4,0.4,2,123,0,0,0,0,0,18.0002467008308,0,0,2020-02-16 18:00:00
"877",877,40,14,58,94025,2,2.8,1,0,0,0,0,1,0,25.0273908907548,0,0,2020-02-16 18:02:52
"878",878,35,11,59,95123,4,0.1,2,0,0,0,0,0,0,17.9779050545767,0,0,2020-02-16 18:05:45
"879",879,33,3,74,95616,4,4,3,0,0,0,0,0,0,19.4823831878603,0,0,2020-02-16 18:08:38
"880",880,63,37,84,91768,4,1.9,2,0,0,0,0,1,0,14.6259074425325,0,0,2020-02-16 18:11:31
"881",881,57,31,58,91604,1,0.2,1,177,0,0,0,1,0,19.0889114374295,0,0,2020-02-16 18:14:24
"882",882,44,19,154,92116,2,8.8,1,0,0,0,0,1,0,20.3657241072506,0,0,2020-02-16 18:17:16
"883",883,51,25,185,94117,1,1.7,1,0,0,0,0,0,0,11.6463632369414,0,0,2020-02-16 18:20:09
"884",884,51,26,78,92703,1,1.2,1,305,0,0,0,1,0,14.024221166037,0,0,2020-02-16 18:23:02
"885",885,38,13,55,91709,2,1.1,2,0,0,0,0,1,0,10.8220854913816,0,0,2020-02-16 18:25:55
"886",886,31,5,30,94304,4,0.3,2,0,0,0,0,1,0,15.3943817876279,0,0,2020-02-16 18:28:48
"887",887,54,29,74,93907,3,2,2,0,0,0,0,0,0,12.9414685396478,0,0,2020-02-16 18:31:40
"888",888,41,16,118,94720,2,3.3,1,0,0,0,0,1,0,2288.7312008068,4,0.279411764705882,2020-02-16 18:34:33
"889",889,57,33,182,94114,2,3.3,3,372,1,0,0,0,0,14.720528004691,0,0,2020-02-16 18:37:26
"890",890,24,-2,82,91103,2,1.6,3,0,0,0,0,1,1,20.7918946584687,0,0,2020-02-16 18:40:19
"891",891,55,29,29,92780,4,1.5,3,79,0,0,0,1,0,18.2766961911693,0,0,2020-02-16 18:43:12
"892",892,32,6,120,94102,4,5.4,1,301,1,0,1,1,1,2523.72728309128,3,0.132352941176471,2020-02-16 18:46:04
"893",893,38,12,53,95616,2,2.4,2,0,0,0,0,1,0,18.7455781875178,0,0,2020-02-16 18:48:57
"894",894,58,32,43,93943,3,1.4,1,0,0,0,0,0,1,14.2879753839225,0,0,2020-02-16 18:51:50
"895",895,29,4,59,95064,4,2.2,1,232,0,0,0,1,1,28.5811755945906,0,0,2020-02-16 18:54:43
"896",896,43,17,84,94608,4,2.6,3,289,0,1,1,1,1,20.415716310963,0,0,2020-02-16 18:57:36
"897",897,50,24,161,95133,3,3.4,1,212,1,0,0,1,0,14.0941885858774,0,0,2020-02-16 19:00:28
"898",898,62,37,21,92691,4,0.4,2,137,0,0,0,1,1,19.4862701976672,0,0,2020-02-16 19:03:21
"899",899,57,32,63,94111,4,0.7,1,0,0,0,0,1,0,25.7606291538104,0,0,2020-02-16 19:06:14
"900",900,30,3,172,91302,3,3.4,2,0,1,0,0,0,1,10.5907857697457,0,0,2020-02-16 19:09:07
"901",901,30,4,51,94709,4,0.2,1,172,0,0,0,0,1,18.8774034846574,0,0,2020-02-16 19:12:00
"902",902,57,33,24,95616,4,0.7,1,0,0,0,0,1,0,28.778327954933,0,0,2020-02-16 19:14:52
"903",903,57,33,95,95054,2,1.6,1,0,0,0,0,0,0,22.8364754607901,0,0,2020-02-16 19:17:45
"904",904,43,18,59,90048,1,2.4,1,250,0,0,0,1,0,20.2387467212975,0,0,2020-02-16 19:20:38
"905",905,28,2,51,90503,4,1.8,2,0,0,1,0,0,0,17.4917912622914,0,0,2020-02-16 19:23:31
"906",906,46,22,28,94720,1,1,1,84,0,0,0,1,1,2294.64415502734,4,0.279411764705882,2020-02-16 19:26:24
"907",907,29,3,154,94720,2,2,1,130,0,0,0,0,0,2287.12432733737,4,0.279411764705882,2020-02-16 19:29:16
"908",908,64,40,15,91711,2,0.3,3,115,0,0,0,1,1,27.6780231995508,0,0,2020-02-16 19:32:09
"909",909,66,36,55,93023,4,1.67,3,0,0,0,0,0,1,22.6762481871992,0,0,2020-02-16 19:35:02
"910",910,23,-1,149,91709,1,6.33,1,305,0,0,0,0,1,22.5731436163187,0,0,2020-02-16 19:37:55
"911",911,60,36,79,92120,1,1.8,3,0,0,0,0,0,1,23.8499200670049,0,0,2020-02-16 19:40:48
"912",912,47,21,68,94538,4,2.6,3,0,0,0,0,0,0,28.9451294904575,0,0,2020-02-16 19:43:40
"913",913,35,10,78,94105,1,2.6,2,0,0,0,0,1,0,27.0769226178527,0,0,2020-02-16 19:46:33
"914",914,57,32,34,92507,2,2,2,0,0,1,0,0,0,25.3303784551099,0,0,2020-02-16 19:49:26
"915",915,65,41,195,91711,3,0.4,1,0,1,1,1,0,1,19.8622709233314,0,0,2020-02-16 19:52:19
"916",916,53,28,184,94550,1,8.1,1,303,0,0,0,1,0,16.4219949906692,0,0,2020-02-16 19:55:12
"917",917,44,20,85,92192,2,3.2,1,0,0,0,0,1,0,14.6404713811353,0,0,2020-02-16 19:58:04
"918",918,45,20,200,90405,2,8.8,1,0,0,0,0,1,1,17.3185883602127,0,0,2020-02-16 20:00:57
"919",919,41,16,64,92325,3,0.5,3,0,0,0,0,0,0,19.6577072096989,0,0,2020-02-16 20:03:50
"920",920,51,27,88,91116,1,2.6,2,0,0,1,0,0,1,20.4755215719342,0,0,2020-02-16 20:06:43
"921",921,27,1,42,94501,3,2.4,2,0,0,0,0,0,0,21.5239309100434,0,0,2020-02-16 20:09:36
"922",922,31,5,91,92096,3,1.6,1,126,0,0,0,1,1,16.7154207406566,0,0,2020-02-16 20:12:28
"923",923,32,6,38,92868,1,0.3,1,0,0,1,1,1,0,20.0297052739188,0,0,2020-02-16 20:15:21
"924",924,55,30,28,95123,1,1.5,2,0,0,0,0,0,0,23.8710670499131,0,0,2020-02-16 20:18:14
"925",925,55,30,32,91330,4,0.1,3,0,0,1,0,0,0,16.290539978072,0,0,2020-02-16 20:21:07
"926",926,42,18,31,94720,1,0.3,3,0,0,0,0,0,1,20.747064803727,0,0,2020-02-16 20:24:00
"927",927,33,9,22,93940,4,0.4,2,103,0,0,0,1,0,25.4268446192145,0,0,2020-02-16 20:26:52
"928",928,65,40,95,95014,3,3.7,2,138,1,0,0,0,1,13.6486650863662,0,0,2020-02-16 20:29:45
"929",929,35,10,74,90638,4,1.3,1,0,0,0,0,1,0,24.0582527592778,0,0,2020-02-16 20:32:38
"930",930,55,30,22,92121,1,1.5,2,91,0,0,0,0,1,26.1341033130884,0,0,2020-02-16 20:35:31
"931",931,28,4,43,92103,3,0.1,2,0,0,0,0,1,0,17.3804957512766,0,0,2020-02-16 20:38:24
"932",932,27,3,43,91302,1,1,3,0,0,0,0,1,0,12.4632672406733,0,0,2020-02-16 20:41:16
"933",933,51,27,112,94720,3,1.8,2,0,0,1,1,1,1,14.2673818022013,0,0,2020-02-16 20:44:09
"934",934,50,23,9,92064,2,1,2,0,0,0,0,1,0,12.4902909016237,0,0,2020-02-16 20:47:02
"935",935,58,33,81,91320,2,0,3,0,0,0,0,1,0,14.9402283970267,0,0,2020-02-16 20:49:55
"936",936,46,20,131,95929,1,5.7,1,256,0,0,0,0,1,20.4639559052885,0,0,2020-02-16 20:52:48
"937",937,62,32,19,92109,1,1.5,3,0,0,1,0,0,0,15.1637893682346,0,0,2020-02-16 20:55:40
"938",938,38,13,62,92093,3,0.7,2,0,0,1,0,1,0,28.4158328315243,0,0,2020-02-16 20:58:33
"939",939,62,37,19,95818,4,0.4,2,124,0,1,0,0,0,12.9168173717335,0,0,2020-02-16 21:01:26
